plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 059,Ford,Caddy,2,10.57,2024-01-11,184,24.8
07 AAA 059,Ford,Caddy,2,10.57,2024-01-12,269,26.54
07 AAA 059,Ford,Caddy,2,10.57,2024-01-13,216,29.24
07 AAA 059,Ford,Caddy,2,10.57,2024-01-14,184,26.08
07 AAA 059,Ford,Caddy,2,10.57,2024-01-15,121,18.24
07 AAA 059,Ford,Caddy,2,10.57,2024-01-16,134,21.12
07 AAA 059,Ford,Caddy,2,10.57,2024-01-17,116,15.49
07 AAA 059,Ford,Caddy,2,10.57,2024-01-18,48,5.09
07 AAA 059,Ford,Caddy,2,10.57,2024-01-19,274,43.42
07 AAA 059,Ford,Caddy,2,10.57,2024-01-20,294,44.87
07 AAA 059,Ford,Caddy,2,10.57,2024-01-21,179,17.82
07 AAA 059,Ford,Caddy,2,10.57,2024-01-22,83,12.15
07 AAA 059,Ford,Caddy,2,10.57,2024-01-23,82,12.18
07 AAA 059,Ford,Caddy,2,10.57,2024-01-24,93,8.82
07 AAA 059,Ford,Caddy,2,10.57,2024-01-25,178,15.85
07 AAA 059,Ford,Caddy,2,10.57,2024-01-26,55,6.68
07 AAA 059,Ford,Caddy,2,10.57,2024-01-27,144,16.88
07 AAA 059,Ford,Caddy,2,10.57,2024-01-28,170,21.19
07 AAA 059,Ford,Caddy,2,10.57,2024-01-29,252,22.45
07 AAA 059,Ford,Caddy,2,10.57,2024-01-30,182,18.02
07 AAA 059,Ford,Caddy,2,10.57,2024-01-31,176,20.19
07 AAA 059,Ford,Caddy,2,10.57,2024-02-01,197,30.56
07 AAA 059,Ford,Caddy,2,10.57,2024-02-02,280,38.39
07 AAA 059,Ford,Caddy,2,10.57,2024-02-03,266,41.84
07 AAA 059,Ford,Caddy,2,10.57,2024-02-04,57,8.92
07 AAA 059,Ford,Caddy,2,10.57,2024-02-05,210,30.59
07 AAA 059,Ford,Caddy,2,10.57,2024-02-06,170,16.51
07 AAA 059,Ford,Caddy,2,10.57,2024-02-07,140,20.73
07 AAA 059,Ford,Caddy,2,10.57,2024-02-08,141,17.67
07 AAA 059,Ford,Caddy,2,10.57,2024-02-09,61,8.34
07 AAA 059,Ford,Caddy,2,10.57,2024-02-10,242,29.1
07 AAA 059,Ford,Caddy,2,10.57,2024-02-11,78,9.42
07 AAA 059,Ford,Caddy,2,10.57,2024-02-12,261,32.27
07 AAA 059,Ford,Caddy,2,10.57,2024-02-13,73,10.03
07 AAA 059,Ford,Caddy,2,10.57,2024-02-14,75,9.41
07 AAA 059,Ford,Caddy,2,10.57,2024-02-15,259,26.53
07 AAA 059,Ford,Caddy,2,10.57,2024-02-16,179,21.83
07 AAA 059,Ford,Caddy,2,10.57,2024-02-17,133,13.32
07 AAA 059,Ford,Caddy,2,10.57,2024-02-18,130,17.29
07 AAA 059,Ford,Caddy,2,10.57,2024-02-19,238,33.17
07 AAA 059,Ford,Caddy,2,10.57,2024-02-20,161,22.28
07 AAA 059,Ford,Caddy,2,10.57,2024-02-21,257,37.41
07 AAA 059,Ford,Caddy,2,10.57,2024-02-22,256,31.83
07 AAA 059,Ford,Caddy,2,10.57,2024-02-23,176,24.7
07 AAA 059,Ford,Caddy,2,10.57,2024-02-24,182,24.56
07 AAA 059,Ford,Caddy,2,10.57,2024-02-25,254,34.99
07 AAA 059,Ford,Caddy,2,10.57,2024-02-26,282,31.9
07 AAA 059,Ford,Caddy,2,10.57,2024-02-27,76,7.82
07 AAA 059,Ford,Caddy,2,10.57,2024-02-28,231,23.31
07 AAA 059,Ford,Caddy,2,10.57,2024-02-29,140,17.33
07 AAA 059,Ford,Caddy,2,10.57,2024-03-01,199,17.74
07 AAA 059,Ford,Caddy,2,10.57,2024-03-02,230,28.27
07 AAA 059,Ford,Caddy,2,10.57,2024-03-03,136,18.5
07 AAA 059,Ford,Caddy,2,10.57,2024-03-04,44,5.24
07 AAA 059,Ford,Caddy,2,10.57,2024-03-05,155,15.33
07 AAA 059,Ford,Caddy,2,10.57,2024-03-06,59,5.91
07 AAA 059,Ford,Caddy,2,10.57,2024-03-07,68,6.08
07 AAA 059,Ford,Caddy,2,10.57,2024-03-08,267,38.33
07 AAA 059,Ford,Caddy,2,10.57,2024-03-09,212,19.81
07 AAA 059,Ford,Caddy,2,10.57,2024-03-10,240,21.57
07 AAA 059,Ford,Caddy,2,10.57,2024-03-11,253,38.94
07 AAA 059,Ford,Caddy,2,10.57,2024-03-12,88,10.19
07 AAA 059,Ford,Caddy,2,10.57,2024-03-13,210,21.58
07 AAA 059,Ford,Caddy,2,10.57,2024-03-14,259,27.32
07 AAA 059,Ford,Caddy,2,10.57,2024-03-15,164,24.15
07 AAA 059,Ford,Caddy,2,10.57,2024-03-16,286,33.2
07 AAA 059,Ford,Caddy,2,10.57,2024-03-17,52,7.33
07 AAA 059,Ford,Caddy,2,10.57,2024-03-18,127,17.04
07 AAA 059,Ford,Caddy,2,10.57,2024-03-19,292,29.17
07 AAA 059,Ford,Caddy,2,10.57,2024-03-20,58,8.29
07 AAA 059,Ford,Caddy,2,10.57,2024-03-21,118,17.19
07 AAA 059,Ford,Caddy,2,10.57,2024-03-22,133,21.04
07 AAA 059,Ford,Caddy,2,10.57,2024-03-23,239,28.24
07 AAA 059,Ford,Caddy,2,10.57,2024-03-24,264,28.88
07 AAA 059,Ford,Caddy,2,10.57,2024-03-25,98,9.81
07 AAA 059,Ford,Caddy,2,10.57,2024-03-26,190,26.78
07 AAA 059,Ford,Caddy,2,10.57,2024-03-27,283,31.57
07 AAA 059,Ford,Caddy,2,10.57,2024-03-28,280,26.86
07 AAA 059,Ford,Caddy,2,10.57,2024-03-29,237,27.02
07 AAA 059,Ford,Caddy,2,10.57,2024-03-30,235,28.88
07 AAA 059,Ford,Caddy,2,10.57,2024-03-31,52,7.63
07 AAA 059,Ford,Caddy,2,10.57,2024-04-01,208,23.48
07 AAA 059,Ford,Caddy,2,10.57,2024-04-02,184,25.73
07 AAA 059,Ford,Caddy,2,10.57,2024-04-03,88,7.47
07 AAA 059,Ford,Caddy,2,10.57,2024-04-04,273,23.79
07 AAA 059,Ford,Caddy,2,10.57,2024-04-05,224,21.59
07 AAA 059,Ford,Caddy,2,10.57,2024-04-06,83,11.88
07 AAA 059,Ford,Caddy,2,10.57,2024-04-07,40,3.62
07 AAA 059,Ford,Caddy,2,10.57,2024-04-08,150,15.57
07 AAA 059,Ford,Caddy,2,10.57,2024-04-09,258,36.23
07 AAA 059,Ford,Caddy,2,10.57,2024-04-10,123,16.5
07 AAA 059,Ford,Caddy,2,10.57,2024-04-11,283,24.84
07 AAA 059,Ford,Caddy,2,10.57,2024-04-12,178,18.77
07 AAA 059,Ford,Caddy,2,10.57,2024-04-13,74,11.14
07 AAA 059,Ford,Caddy,2,10.57,2024-04-14,269,39.39
07 AAA 059,Ford,Caddy,2,10.57,2024-04-15,223,32.02
07 AAA 059,Ford,Caddy,2,10.57,2024-04-16,55,7.48
07 AAA 059,Ford,Caddy,2,10.57,2024-04-17,120,15.9
07 AAA 059,Ford,Caddy,2,10.57,2024-04-18,268,26.62
07 AAA 059,Ford,Caddy,2,10.57,2024-04-19,96,13.97
07 AAA 059,Ford,Caddy,2,10.57,2024-04-20,161,21.62
07 AAA 059,Ford,Caddy,2,10.57,2024-04-21,66,8.77
07 AAA 059,Ford,Caddy,2,10.57,2024-04-22,218,19.34
07 AAA 059,Ford,Caddy,2,10.57,2024-04-23,126,14.35
07 AAA 059,Ford,Caddy,2,10.57,2024-04-24,50,6.65
07 AAA 059,Ford,Caddy,2,10.57,2024-04-25,279,29.39
07 AAA 059,Ford,Caddy,2,10.57,2024-04-26,234,33.88
07 AAA 059,Ford,Caddy,2,10.57,2024-04-27,270,35.24
07 AAA 059,Ford,Caddy,2,10.57,2024-04-28,252,33.69
07 AAA 059,Ford,Caddy,2,10.57,2024-04-29,182,18.19
07 AAA 060,Renault,Fluence,3,24.15,2024-01-01,75,24.99
07 AAA 060,Renault,Fluence,3,24.15,2024-01-02,252,63.02
07 AAA 060,Renault,Fluence,3,24.15,2024-01-03,96,27.25
07 AAA 060,Renault,Fluence,3,24.15,2024-01-04,257,69.36
07 AAA 060,Renault,Fluence,3,24.15,2024-01-05,97,26.88
07 AAA 060,Renault,Fluence,3,24.15,2024-01-06,105,27.94
07 AAA 060,Renault,Fluence,3,24.15,2024-01-07,161,51.28
07 AAA 060,Renault,Fluence,3,24.15,2024-01-08,69,23.34
07 AAA 060,Renault,Fluence,3,24.15,2024-01-09,40,8.23
07 AAA 060,Renault,Fluence,3,24.15,2024-01-10,267,67.4
07 AAA 060,Renault,Fluence,3,24.15,2024-01-11,111,27.55
07 AAA 060,Renault,Fluence,3,24.15,2024-01-12,207,40.77
07 AAA 060,Renault,Fluence,3,24.15,2024-01-13,163,58.33
07 AAA 060,Renault,Fluence,3,24.15,2024-01-14,265,57.78
07 AAA 060,Renault,Fluence,3,24.15,2024-01-15,63,12.74
07 AAA 060,Renault,Fluence,3,24.15,2024-01-16,94,21.31
07 AAA 060,Renault,Fluence,3,24.15,2024-01-17,148,48.28
07 AAA 060,Renault,Fluence,3,24.15,2024-01-18,206,63.01
07 AAA 060,Renault,Fluence,3,24.15,2024-01-19,266,76.93
07 AAA 060,Renault,Fluence,3,24.15,2024-01-20,151,39.71
07 AAA 060,Renault,Fluence,3,24.15,2024-01-21,287,56.13
07 AAA 060,Renault,Fluence,3,24.15,2024-01-22,245,53.32
07 AAA 060,Renault,Fluence,3,24.15,2024-01-23,118,29.61
07 AAA 060,Renault,Fluence,3,24.15,2024-01-24,269,93.56
07 AAA 060,Renault,Fluence,3,24.15,2024-01-25,122,29.23
07 AAA 060,Renault,Fluence,3,24.15,2024-01-26,184,47.42
07 AAA 060,Renault,Fluence,3,24.15,2024-01-27,48,16.35
07 AAA 060,Renault,Fluence,3,24.15,2024-01-28,45,14.86
07 AAA 060,Renault,Fluence,3,24.15,2024-01-29,296,97.09
07 AAA 060,Renault,Fluence,3,24.15,2024-01-30,166,35.26
07 AAA 060,Renault,Fluence,3,24.15,2024-01-31,267,79.94
07 AAA 060,Renault,Fluence,3,24.15,2024-02-01,179,38.03
07 AAA 060,Renault,Fluence,3,24.15,2024-02-02,217,71.24
07 AAA 060,Renault,Fluence,3,24.15,2024-02-03,160,33.32
07 AAA 060,Renault,Fluence,3,24.15,2024-02-04,187,64.89
07 AAA 060,Renault,Fluence,3,24.15,2024-02-05,272,86.25
07 AAA 060,Renault,Fluence,3,24.15,2024-02-06,184,65.19
07 AAA 060,Renault,Fluence,3,24.15,2024-02-07,88,28.13
07 AAA 060,Renault,Fluence,3,24.15,2024-02-08,113,28.86
07 AAA 060,Renault,Fluence,3,24.15,2024-02-09,125,41.36
07 AAA 060,Renault,Fluence,3,24.15,2024-02-10,84,27.95
07 AAA 060,Renault,Fluence,3,24.15,2024-02-11,215,72.03
07 AAA 060,Renault,Fluence,3,24.15,2024-02-12,109,30.89
07 AAA 060,Renault,Fluence,3,24.15,2024-02-13,47,13.46
07 AAA 060,Renault,Fluence,3,24.15,2024-02-14,173,59.0
07 AAA 060,Renault,Fluence,3,24.15,2024-02-15,231,63.04
07 AAA 060,Renault,Fluence,3,24.15,2024-02-16,280,64.02
07 AAA 060,Renault,Fluence,3,24.15,2024-02-17,281,82.51
07 AAA 060,Renault,Fluence,3,24.15,2024-02-18,238,81.61
07 AAA 060,Renault,Fluence,3,24.15,2024-02-19,175,56.83
07 AAA 060,Renault,Fluence,3,24.15,2024-02-20,176,38.48
07 AAA 060,Renault,Fluence,3,24.15,2024-02-21,140,31.24
07 AAA 060,Renault,Fluence,3,24.15,2024-02-22,100,23.96
07 AAA 060,Renault,Fluence,3,24.15,2024-02-23,168,33.69
07 AAA 060,Renault,Fluence,3,24.15,2024-02-24,57,17.93
07 AAA 060,Renault,Fluence,3,24.15,2024-02-25,244,84.18
07 AAA 060,Renault,Fluence,3,24.15,2024-02-26,88,27.93
07 AAA 060,Renault,Fluence,3,24.15,2024-02-27,82,27.59
07 AAA 060,Renault,Fluence,3,24.15,2024-02-28,137,47.38
07 AAA 060,Renault,Fluence,3,24.15,2024-02-29,289,85.44
07 AAA 060,Renault,Fluence,3,24.15,2024-03-01,283,73.05
07 AAA 060,Renault,Fluence,3,24.15,2024-03-02,162,34.74
07 AAA 060,Renault,Fluence,3,24.15,2024-03-03,228,50.34
07 AAA 060,Renault,Fluence,3,24.15,2024-03-04,93,28.95
07 AAA 060,Renault,Fluence,3,24.15,2024-03-05,185,44.89
07 AAA 060,Renault,Fluence,3,24.15,2024-03-06,248,82.27
07 AAA 060,Renault,Fluence,3,24.15,2024-03-07,191,48.3
07 AAA 060,Renault,Fluence,3,24.15,2024-03-08,122,36.8
07 AAA 060,Renault,Fluence,3,24.15,2024-03-09,106,37.79
07 AAA 060,Renault,Fluence,3,24.15,2024-03-10,69,19.68
07 AAA 060,Renault,Fluence,3,24.15,2024-03-11,114,37.58
07 AAA 060,Renault,Fluence,3,24.15,2024-03-12,182,58.29
07 AAA 060,Renault,Fluence,3,24.15,2024-03-13,181,43.03
07 AAA 060,Renault,Fluence,3,24.15,2024-03-14,298,91.32
07 AAA 060,Renault,Fluence,3,24.15,2024-03-15,97,28.23
07 AAA 060,Renault,Fluence,3,24.15,2024-03-16,244,62.83
07 AAA 060,Renault,Fluence,3,24.15,2024-03-17,149,42.36
07 AAA 060,Renault,Fluence,3,24.15,2024-03-18,300,58.73
07 AAA 060,Renault,Fluence,3,24.15,2024-03-19,166,44.61
07 AAA 060,Renault,Fluence,3,24.15,2024-03-20,182,35.34
07 AAA 060,Renault,Fluence,3,24.15,2024-03-21,70,19.51
07 AAA 060,Renault,Fluence,3,24.15,2024-03-22,93,20.48
07 AAA 060,Renault,Fluence,3,24.15,2024-03-23,52,18.43
07 AAA 060,Renault,Fluence,3,24.15,2024-03-24,273,80.1
07 AAA 060,Renault,Fluence,3,24.15,2024-03-25,139,43.22
07 AAA 060,Renault,Fluence,3,24.15,2024-03-26,253,54.25
07 AAA 060,Renault,Fluence,3,24.15,2024-03-27,217,46.5
07 AAA 060,Renault,Fluence,3,24.15,2024-03-28,127,26.37
07 AAA 060,Renault,Fluence,3,24.15,2024-03-29,87,21.82
07 AAA 060,Renault,Fluence,3,24.15,2024-03-30,121,40.01
07 AAA 060,Renault,Fluence,3,24.15,2024-03-31,108,23.6
07 AAA 060,Renault,Fluence,3,24.15,2024-04-01,87,30.16
07 AAA 060,Renault,Fluence,3,24.15,2024-04-02,54,11.67
07 AAA 060,Renault,Fluence,3,24.15,2024-04-03,80,25.55
07 AAA 060,Renault,Fluence,3,24.15,2024-04-04,161,42.26
07 AAA 060,Renault,Fluence,3,24.15,2024-04-05,141,40.83
07 AAA 060,Renault,Fluence,3,24.15,2024-04-06,182,51.14
07 AAA 060,Renault,Fluence,3,24.15,2024-04-07,289,84.47
07 AAA 060,Renault,Fluence,3,24.15,2024-04-08,147,37.64
07 AAA 060,Renault,Fluence,3,24.15,2024-04-09,84,20.29
07 AAA 060,Renault,Fluence,3,24.15,2024-04-10,157,48.47
07 AAA 060,Renault,Fluence,3,24.15,2024-04-11,227,61.31
07 AAA 060,Renault,Fluence,3,24.15,2024-04-12,81,20.29
07 AAA 060,Renault,Fluence,3,24.15,2024-04-13,59,18.4
07 AAA 060,Renault,Fluence,3,24.15,2024-04-14,111,25.85
07 AAA 060,Renault,Fluence,3,24.15,2024-04-15,172,53.55
07 AAA 060,Renault,Fluence,3,24.15,2024-04-16,88,30.47
07 AAA 060,Renault,Fluence,3,24.15,2024-04-17,286,88.09
07 AAA 060,Renault,Fluence,3,24.15,2024-04-18,156,46.71
07 AAA 060,Renault,Fluence,3,24.15,2024-04-19,82,16.38
07 AAA 060,Renault,Fluence,3,24.15,2024-04-20,174,47.36
07 AAA 060,Renault,Fluence,3,24.15,2024-04-21,40,10.61
07 AAA 060,Renault,Fluence,3,24.15,2024-04-22,114,40.65
07 AAA 060,Renault,Fluence,3,24.15,2024-04-23,54,18.04
07 AAA 060,Renault,Fluence,3,24.15,2024-04-24,219,66.82
07 AAA 060,Renault,Fluence,3,24.15,2024-04-25,108,23.56
07 AAA 060,Renault,Fluence,3,24.15,2024-04-26,98,34.82
07 AAA 060,Renault,Fluence,3,24.15,2024-04-27,119,38.52
07 AAA 060,Renault,Fluence,3,24.15,2024-04-28,103,20.77
07 AAA 060,Renault,Fluence,3,24.15,2024-04-29,278,74.42
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-01,84,7.49
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-02,253,24.32
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-03,158,16.21
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-04,265,20.12
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-05,270,19.31
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-06,256,26.92
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-07,194,21.29
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-08,48,2.94
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-09,236,19.35
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-10,105,8.69
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-11,265,16.36
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-12,190,21.42
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-13,269,17.96
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-14,180,11.71
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-15,273,22.03
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-16,209,21.84
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-17,224,16.35
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-18,225,17.77
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-19,90,7.74
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-20,269,29.55
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-21,64,7.18
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-22,285,28.22
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-23,197,15.36
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-24,296,20.88
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-25,49,5.24
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-26,195,20.96
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-27,121,7.83
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-28,271,29.2
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-29,157,9.72
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-30,87,8.5
07 AAA 061,Volkswagen,Transit,4,7.52,2024-01-31,242,27.15
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-01,281,17.96
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-02,207,17.21
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-03,127,7.8
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-04,245,18.33
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-05,222,17.28
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-06,241,16.78
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-07,266,16.76
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-08,180,17.31
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-09,298,24.25
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-10,212,14.66
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-11,188,11.85
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-12,69,5.96
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-13,164,12.61
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-14,75,7.24
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-15,93,9.54
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-16,235,20.99
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-17,143,13.04
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-18,239,15.48
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-19,137,11.05
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-20,127,11.64
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-21,181,13.99
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-22,74,5.04
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-23,66,6.53
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-24,201,22.35
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-25,183,18.52
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-26,126,12.95
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-27,177,16.73
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-28,266,17.7
07 AAA 061,Volkswagen,Transit,4,7.52,2024-02-29,270,20.51
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-01,239,20.89
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-02,84,5.33
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-03,131,14.02
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-04,88,7.54
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-05,100,9.29
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-06,157,14.0
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-07,234,22.09
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-08,152,14.48
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-09,146,8.95
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-10,85,6.48
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-11,101,8.76
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-12,249,17.54
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-13,243,22.18
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-14,224,21.92
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-15,229,21.74
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-16,203,17.79
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-17,259,24.32
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-18,99,6.47
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-19,134,14.57
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-20,102,9.17
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-21,190,11.47
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-22,120,11.77
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-23,49,3.46
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-24,259,15.77
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-25,48,4.37
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-26,230,25.69
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-27,236,18.78
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-28,71,5.7
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-29,284,22.55
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-30,73,6.38
07 AAA 061,Volkswagen,Transit,4,7.52,2024-03-31,92,7.96
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-01,209,18.02
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-02,46,4.24
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-03,262,24.29
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-04,173,19.33
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-05,109,7.43
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-06,170,18.29
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-07,287,19.82
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-08,251,23.58
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-09,48,5.31
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-10,137,14.45
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-11,240,21.78
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-12,244,18.77
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-13,270,21.24
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-14,144,9.92
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-15,264,17.95
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-16,224,19.42
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-17,104,8.19
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-18,170,12.5
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-19,249,21.09
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-20,179,12.76
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-21,123,10.46
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-22,60,6.31
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-23,206,17.89
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-24,100,7.73
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-25,231,16.24
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-26,151,13.32
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-27,298,20.08
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-28,43,3.17
07 AAA 061,Volkswagen,Transit,4,7.52,2024-04-29,162,10.46
07 AAA 062,Ford,Caddy,1,12.28,2024-01-01,241,39.7
07 AAA 062,Ford,Caddy,1,12.28,2024-01-02,67,7.58
07 AAA 062,Ford,Caddy,1,12.28,2024-01-03,97,15.88
07 AAA 062,Ford,Caddy,1,12.28,2024-01-04,237,26.95
07 AAA 062,Ford,Caddy,1,12.28,2024-01-05,93,14.42
07 AAA 062,Ford,Caddy,1,12.28,2024-01-06,114,12.48
07 AAA 062,Ford,Caddy,1,12.28,2024-01-07,86,13.14
07 AAA 062,Ford,Caddy,1,12.28,2024-01-08,272,32.64
07 AAA 062,Ford,Caddy,1,12.28,2024-01-09,89,11.63
07 AAA 062,Ford,Caddy,1,12.28,2024-01-10,100,15.4
07 AAA 062,Ford,Caddy,1,12.28,2024-01-11,297,43.75
07 AAA 062,Ford,Caddy,1,12.28,2024-01-12,258,33.53
07 AAA 062,Ford,Caddy,1,12.28,2024-01-13,191,20.37
07 AAA 062,Ford,Caddy,1,12.28,2024-01-14,56,9.11
07 AAA 062,Ford,Caddy,1,12.28,2024-01-15,245,39.72
07 AAA 062,Ford,Caddy,1,12.28,2024-01-16,81,10.11
07 AAA 062,Ford,Caddy,1,12.28,2024-01-17,260,35.3
07 AAA 062,Ford,Caddy,1,12.28,2024-01-18,252,33.01
07 AAA 062,Ford,Caddy,1,12.28,2024-01-19,211,23.88
07 AAA 062,Ford,Caddy,1,12.28,2024-01-20,228,29.26
07 AAA 062,Ford,Caddy,1,12.28,2024-01-21,165,22.57
07 AAA 062,Ford,Caddy,1,12.28,2024-01-22,140,14.17
07 AAA 062,Ford,Caddy,1,12.28,2024-01-23,213,24.55
07 AAA 062,Ford,Caddy,1,12.28,2024-01-24,178,23.17
07 AAA 062,Ford,Caddy,1,12.28,2024-01-25,83,10.35
07 AAA 062,Ford,Caddy,1,12.28,2024-01-26,145,21.73
07 AAA 062,Ford,Caddy,1,12.28,2024-01-27,254,33.02
07 AAA 062,Ford,Caddy,1,12.28,2024-01-28,149,27.23
07 AAA 062,Ford,Caddy,1,12.28,2024-01-29,175,17.59
07 AAA 062,Ford,Caddy,1,12.28,2024-01-30,266,31.5
07 AAA 062,Ford,Caddy,1,12.28,2024-01-31,297,29.55
